File,input-type,frame_type,compression_ratio,peaq,desirability,i-rate,mean-ref,p-ratio,quantile-25,quantile-50,quantile-75,std-ref
24,sum,with-pframe,0.82423830344242166,0.16194125262801018,0.049118456383203869,1,9.6564354085910917,0.91621366963832718,3,7,14,8.8007814186014777
24,sum,with-pframe,0.82360636414370403,0.16045133022481783,0.048703888535282749,2,18.60753654913611,0.92708559831847503,4,13,28,17.711752783190448
24,sum,with-pframe,0.82306425189288024,0.16083406712052684,0.048852221060093799,5,46.690086173433741,0.93360875552656375,11,32,71,44.807716425691403
25,mixture,with-pframe,0.89712279668451123,0.17085653820187874,0.047612361104107409,0.10000000000000001,1.3584977721196689,0.73832127079612742,1,1,2,0.61329117816781054
25,mixture,with-pframe,0.87320574118756422,0.16977485183830998,0.048606772674047963,1,9.55517578125,0.9624964752326346,2,7,15,8.9167089119620506
25,mixture,with-pframe,0.87136342555957957,0.16925522245158797,0.048560456374128341,2,17.633854468249371,0.97396371839458595,4,12,26,17.117194405650697
25,mixture,with-pframe,0.86961401059508203,0.1693275143742814,0.048678928901573694,5,42.067944417824627,0.98082526553247484,9,26,63,43.13965557161243
25,vocals,with-pframe,0.76213712284809199,0.12679015849957098,0.041590336797188987,0.10000000000000001,1.3736670616113744,0.63464611335651844,1,1,2,0.62768829470778476
25,vocals,with-pframe,0.73444785977801519,0.0799563117748332,0.027216469729723147,1,8.3508472648697829,0.82648745182817929,2,5,12,8.7282190521908305
25,vocals,with-pframe,0.73156913259788814,0.071106516917174734,0.024299315590539994,2,16.230726005844009,0.83635680045117022,2,9,25,17.900461900331621
25,vocals,with-pframe,0.72896479285171623,0.034026665408328771,0.011669516052763049,5,43.9329315924562,0.84227840962496481,5,28,69,46.417330174753324
25,drums,with-pframe,0.84602522858887563,0.16878555675563378,0.049876041237315989,0.10000000000000001,1.3292817679558011,0.68051508600432375,1,1,2,0.5914903296839108
25,drums,with-pframe,0.83097587189843058,0.16361272076463118,0.049223066005167182,1,10.043363019508059,0.88654948773380959,2,7,16,9.2333295700761049
25,drums,with-pframe,0.82928814591205868,0.16341692184932777,0.049264216139735223,2,19.231011000523836,0.89717078672807593,4,14,30,17.698498190894039
25,drums,with-pframe,0.82831333153896747,0.16445999311672255,0.049637011398562053,5,46.023928422804829,0.90346837108750822,11,32,67,44.633545698605438
25,repet-fg,with-pframe,0.84519545675363961,0.15144620247165852,0.044796206978370737,0.10000000000000001,1.2519561815336464,0.72074443086756279,1,1,1,0.55232479894166575
25,repet-fg,with-pframe,0.79942627414361567,0.12771303192003858,0.039938964996131442,1,9.3366693354683754,0.93918601372309429,1,6,15,9.1631389232888107
25,repet-fg,with-pframe,0.79413570987673587,0.11674052100887833,0.036750809577307184,2,17.07477005241816,0.95037127549581724,3,11,24,17.545587439456845
25,repet-fg,with-pframe,0.78912761136237541,0.11699066763965371,0.03706329177789041,5,43.251031231585152,0.95704483504088733,8,26,66,44.882992825771311
25,repet-bg,with-pframe,0.88034477162042624,0.16623213370612566,0.047206543125185713,0.10000000000000001,1.4151831129196337,0.73916721496381244,1,1,2,0.64062881751510214
25,repet-bg,with-pframe,0.85493497137154062,0.1648111420386269,0.048194057898411406,1,9.82080078125,0.9624964752326346,2,7,15,9.0490966045649763
25,repet-bg,with-pframe,0.85301242335236271,0.16458026585176677,0.048235014328678154,2,18.372128932638486,0.97396371839458595,4,12,28,17.605548112523518
25,repet-bg,with-pframe,0.8509545634972363,0.16370347711907707,0.048094071100074881,5,43.698035457594635,0.98082526553247484,9,28,66,43.811224950850196
25,sum,with-pframe,0.85690754988637108,0.17003293199049496,0.049606556743793981,0.10000000000000001,1.4151831129196337,0.73916721496381244,1,1,2,0.64062881751510214
25,sum,with-pframe,0.84420264976192827,0.16924885693767644,0.050120920902524395,1,9.82080078125,0.9624964752326346,2,7,15,9.0490966045649763
25,sum,with-pframe,0.84324137575233926,0.16896450426032628,0.050093754030266925,2,18.372128932638486,0.97396371839458595,4,12,28,17.605548112523518
25,sum,with-pframe,0.84221244582477617,0.16848195383507525,0.050011714582916596,5,43.698035457594635,0.98082526553247484,9,28,66,43.811224950850196
26,mixture,with-pframe,0.91498559242556898,0.16494804019865006,0.045068480193601525,0.10000000000000001,1.3776423163897356,0.74420136094241607,1,1,2,0.62981316376470353
26,mixture,with-pframe,0.90288257248020365,0.16265885480158238,0.045038762448022768,1,9.6748188405797109,0.96934221116558128,2,7,15,8.9553083853298983
26,mixture,with-pframe,0.90169899617179561,0.1629835982045571,0.04518791716984033,2,18.510368491720126,0.98090290480719977,5,13,28,17.557926249678317
26,mixture,with-pframe,0.90059731193906434,0.16101802730062209,0.044697564928862676,5,43.768239389674839,0.98785395478159066,10,30,65,42.730185316803585
26,vocals,with-pframe,0.33772642158497895,0.050366538707619757,0.03728353445907881,0.10000000000000001,1.3460603112840468,0.30087071047047631,1,1,2,0.60408712060499759
26,vocals,with-pframe,0.30800681547871706,-0.10571688231942078,-0.085807258968532224,1,7.6763717805151179,0.392039218555645,1,4,11,8.7848790635893916
26,vocals,with-pframe,0.30503068880525319,-0.10715806828878227,-0.087825645272365804,2,15.243821468092955,0.39672203116997146,2,7,23,18.103394119504358
26,vocals,with-pframe,0.30216818202736195,-0.10206248127698858,-0.084441783870336989,5,43.83492121656284,0.39935611326553011,4,24,72,48.057214176172543
26,drums,with-pframe,0.73647966118118391,0.11330267588727816,0.038460897788256836,0.10000000000000001,1.3249175597691674,0.71003146264725248,1,1,2,0.60573439089526182
26,drums,with-pframe,0.67994861808194185,0.074070547791240227,0.027233876877412026,1,10.62581104605159,0.92470915343528204,3,8,17,9.2820594517334865
26,drums,with-pframe,0.65733440007408872,0.062519747936037096,0.023777756013145836,2,20.593603378167032,0.93568449550010979,6,16,32,18.044255705426139
26,drums,with-pframe,0.66180780830222719,0.045734958852639007,0.017276525858000026,5,51.396956049075946,0.9422697007390064,14,38,81,46.558363596018083
26,repet-fg,with-pframe,0.89249942904215995,0.043326043989052376,0.012136154539490953,0.10000000000000001,1.2819474619790638,0.74090875832296776,1,1,1,0.58251906492098815
26,repet-fg,with-pframe,0.86178239746268903,-0.15553308975422464,-0.045119594636695529,1,9.4352441613588116,0.96495207433965025,2,6,15,9.1519612041270797
26,repet-fg,with-pframe,0.85821216021577207,-0.1841409079172811,-0.053640846766545562,2,18.112926189584115,0.97643959903416988,4,12,27,17.749953050312413
26,repet-fg,with-pframe,0.85454252342499248,-0.26842006834706966,-0.078527417006483899,5,42.418409107820523,0.98331748006146191,8,27,64,43.282159828795507
26,repet-bg,with-pframe,0.90149212221098884,0.16114987824519966,0.044689763303190431,0.10000000000000001,1.4217045119433795,0.74434769883661378,1,1,2,0.64535540450875928
26,repet-bg,with-pframe,0.88848378751278756,0.1582702141276271,0.04453379351205921,1,9.8836050724637676,0.96934221116558128,3,7,15,8.9706080340764576
26,repet-bg,with-pframe,0.88721753307911055,0.15664471573220284,0.044139320372920114,2,19.051842458600628,0.98090290480719977,5,13,29,17.824217872428029
26,repet-bg,with-pframe,0.88590525901477402,0.15685999741377854,0.044265454973205727,5,45.767794978149766,0.98785395478159066,11,32,68,43.81527998185836
26,sum,with-pframe,0.90286699440647111,0.16493790085926507,0.045670597629856972,0.10000000000000001,1.4217045119433795,0.74434769883661378,1,1,2,0.64535540450875928
26,sum,with-pframe,0.89636282705737047,0.16265898798313794,0.04536639156409572,1,9.8836050724637676,0.96934221116558128,3,7,15,8.9706080340764576
26,sum,with-pframe,0.89572969984053197,0.16121328858847095,0.044994960147344665,2,19.051842458600628,0.98090290480719977,5,13,29,17.824217872428029
26,sum,with-pframe,0.8950735628083637,0.16217067136450813,0.045295347249360407,5,45.767794978149766,0.98785395478159066,11,32,68,43.81527998185836
27,mixture,with-pframe,0.90215818622160027,0.15694648233330932,0.04349195205738509,0.10000000000000001,1.3689088983050848,0.7470570778514195,1,1,2,0.62098496475055154
27,mixture,with-pframe,0.87198728657833202,0.14202877771455702,0.040719853345533366,1,8.5024825210254331,0.97625877930556926,2,5,13,8.5598936456991037
27,mixture,with-pframe,0.86945014779768126,0.14194361405227474,0.040814189983122709,2,16.388026829512462,0.98812938965278463,3,10,23,17.439907287703829
27,mixture,with-pframe,0.86748920549423247,0.13658203797043589,0.039361307640889132,5,38.076257705309203,0.99495499060243342,5,21,58,42.868212998178393
27,vocals,with-pframe,0.63011528953389917,0.12258618400844457,0.04863641068728964,0.10000000000000001,1.2019788918205805,0.74982688693243649,1,1,1,0.49586287318204719
27,vocals,with-pframe,0.50668480661478188,0.071722209610768584,0.035387981183979407,1,5.4529429642386793,0.97645662281135626,1,1,7,7.7727700995496276
27,vocals,with-pframe,0.50057387777910456,0.068184060271876401,0.034052945678262579,2,10.424466913604965,0.98812938965278463,1,1,14,16.190725109338192
27,vocals,with-pframe,0.4929742481524807,0.043886795630666331,0.022256129906958046,5,23.733571925638731,0.99505391235532692,1,1,32,38.605588811722875
27,drums,with-pframe,0.66608003604802646,-0.15236195393195651,-0.057186053359273306,0.10000000000000001,1.1651024454725711,0.74834306063903455,1,1,1,0.4530555797124966
27,drums,with-pframe,0.54240628305352445,-0.63194152107300461,-0.291267607334595,1,7.3038102959059588,0.97615985755267587,1,2,12,8.5596761628378459
27,drums,with-pframe,0.53138290246125941,-0.62374989700265493,-0.29345594961447297,2,13.879667634397837,0.98812938965278463,1,7,21,16.691279002037287
27,drums,with-pframe,0.5221265630440487,-0.087950118208363293,-0.042111493856779446,5,30.959439308082313,0.99505391235532692,1,16,44,40.245384436108324
27,repet-fg,with-pframe,0.82792767516894616,0.060995275805482141,0.018418056804610228,0.10000000000000001,1.282258064516129,0.74824413888614105,1,1,1,0.57769887529347363
27,repet-fg,with-pframe,0.76067248428019307,-0.095854797197157282,-0.031503307658046313,1,7.6912554463471476,0.97625877930556926,1,4,11,8.4219233384733734
27,repet-fg,with-pframe,0.75437625282156573,-0.098415590155876309,-0.032614888720242749,2,14.589065785521177,0.98793154614699774,2,8,21,17.129302072317717
27,repet-fg,with-pframe,0.74935163404451666,-0.11026755697884294,-0.036787654810229012,5,35.098041165357465,0.99485606884954003,3,16,52,42.908535530118719
27,repet-bg,with-pframe,0.88391418652921427,0.15547280509826278,0.043972822098473086,0.10000000000000001,1.4146437994722956,0.74982688693243649,1,1,2,0.6433929006232284
27,repet-bg,with-pframe,0.85217555713484661,0.1395084810373004,0.040927153996985877,1,9.0239084185999392,0.97645662281135626,2,6,14,8.764309731792105
27,repet-bg,with-pframe,0.84955436554816532,0.13936338850753449,0.041010732849807628,2,16.881169286214835,0.98812938965278463,3,11,25,17.364805928304936
27,repet-bg,with-pframe,0.84738754217615231,0.13308963267741225,0.039264688838718489,5,40.217616065215232,0.99505391235532692,6,23,60,44.053107425330865
27,sum,with-pframe,0.86039915808072087,0.15565232007878427,0.045226776030905094,0.10000000000000001,1.4146437994722956,0.74982688693243649,1,1,2,0.6433929006232284
27,sum,with-pframe,0.84452984338353698,0.13962761027746273,0.041332941450019277,1,9.0239084185999392,0.97645662281135626,2,6,14,8.764309731792105
27,sum,with-pframe,0.8432192475901964,0.13987809830704867,0.041471449657607101,2,16.881169286214835,0.98812938965278463,3,11,25,17.364805928304936
27,sum,with-pframe,0.84213583590418983,0.13336156730468351,0.039590277963143267,5,40.217616065215232,0.99505391235532692,6,23,60,44.053107425330865
28,mixture,with-pframe,0.86919451211286824,0.1581102056164494,0.045476071067254445,0.10000000000000001,1.3706058339566194,0.74917699796876092,1,1,2,0.62982753945019287
28,mixture,with-pframe,0.82060198644637117,0.14838027459199266,0.045204702475360681,1,9.2917802323913357,0.9765356867689291,2,6,14,8.8114383529665723
28,mixture,with-pframe,0.81643833761051277,0.14778877306660876,0.045254113586564684,2,17.601290048199601,0.98816277929537022,4,11,26,17.47470174445434
28,mixture,with-pframe,0.81274593553940755,0.14994417779103442,0.046122709211556583,5,43.185542338283945,0.99509700917559707,8,27,65,44.461110857854827
28,vocals,with-pframe,0.67475347275141617,0.11894246784619922,0.044068860943090857,0.10000000000000001,1.2985702270815811,0.74952721159907543,1,1,1,0.57929481316525444
28,vocals,with-pframe,0.6221832249012017,0.067813677449399368,0.027248274597956132,1,7.1811334289813482,0.97639560131680325,1,3,10,8.6329988093791545
28,vocals,with-pframe,0.62012653957255204,0.012896339790465561,0.0051990759012486782,2,12.956472423082376,0.98802269384324437,1,5,19,16.772861609692423
28,vocals,with-pframe,0.61516794826997923,0.025335052482331033,0.010295990124965118,5,32.006195001759941,0.99495692372347133,1,12,48,42.369137166334056
28,drums,with-pframe,0.77812102990505017,0.056032232896677581,0.018002415672891812,0.10000000000000001,1.3536665109761794,0.74980738250332701,1,1,2,0.61788829856565586
28,drums,with-pframe,0.6871928413724151,-0.073168353850433299,-0.026618566669112272,1,9.5548701764452737,0.9765356867689291,2,7,14,8.9922962467037433
28,drums,with-pframe,0.68036007110907781,-0.10065499926422605,-0.036985929781323347,2,19.21108590870428,0.98816277929537022,4,13,30,18.5491198150923
28,drums,with-pframe,0.67378854215719242,-0.1605866830900049,-0.059583486896301587,5,45.047230238614766,0.99509700917559707,9,30,70,45.10160846488975
28,repet-fg,with-pframe,0.78271912324707016,0.094308865422426447,0.030122192821605966,0.10000000000000001,1.3018708282410454,0.74504447713104993,1,1,1,0.59987250459189045
28,repet-fg,with-pframe,0.69968365106861996,-0.067385387959347565,-0.024077091074098462,1,8.5886811520970188,0.97030188414933105,1,5,13,8.9315123353710408
28,repet-fg,with-pframe,0.69230288286183117,-0.099672775870887076,-0.035993196886188482,2,16.933152600413784,0.98178889122364643,2,10,26,18.220398017097413
28,repet-fg,with-pframe,0.6849920252652294,-0.060958247737610716,-0.02224779467834229,5,41.768277132332102,0.98872312110387339,6,25,66,44.828827362714463
28,repet-bg,with-pframe,0.85087047602421784,0.15082368916088074,0.044314526538052054,0.10000000000000001,1.3926202709014479,0.74980738250332701,1,1,2,0.63795687726083161
28,repet-bg,with-pframe,0.79806354450350747,0.13497731591302431,0.042282759575553788,1,9.7648830870750256,0.9765356867689291,2,7,14,8.9041150845908277
28,repet-bg,with-pframe,0.79345012828802186,0.13226613828815603,0.041674370440124092,2,18.638432095265099,0.98816277929537022,4,13,28,17.844591541201609
28,repet-bg,with-pframe,0.78924653053205673,0.13690803086559233,0.043366687584074075,5,45.088195959738158,0.99509700917559707,10,29,69,44.779684425962991
28,sum,with-pframe,0.82528107211956658,0.15623941657164808,0.047329153015220296,0.10000000000000001,1.3926202709014479,0.74980738250332701,1,1,2,0.63795687726083161
28,sum,with-pframe,0.79887760635921135,0.14418066701621202,0.045119761108744202,1,9.7648830870750256,0.9765356867689291,2,7,14,8.9041150845908277
28,sum,with-pframe,0.79657089825146865,0.14342155399312206,0.045012174781912967,2,18.638432095265099,0.98816277929537022,4,13,28,17.844591541201609
28,sum,with-pframe,0.79446909937348598,0.14860249908122958,0.046761572979495583,5,45.088195959738158,0.99509700917559707,10,29,69,44.779684425962991
29,mixture,with-pframe,0.91562339297549833,0.15650489101138954,0.042731785855425808,0.10000000000000001,1.3527142463488564,0.74994833643314729,1,1,2,0.61079187293525594
29,mixture,with-pframe,0.89926985417804173,0.15280970494315094,0.042481604446427089,1,9.4389899844830012,0.97664806778259972,2,6,14,8.9188822820302001
29,mixture,with-pframe,0.89752178825851892,0.15248729756694201,0.04247453921503578,2,18.298250505332124,0.98828959151339812,4,12,27,17.83756620480894
29,mixture,with-pframe,0.89593437433313949,0.15186352830290994,0.042375739968662542,5,45.429540420819492,0.99524695184955569,10,30,69,45.059180563517522
29,vocals,with-pframe,0.55414490217854329,0.13264108502134109,0.05984043365728043,0.10000000000000001,1.2148107313487688,0.74974168216573667,1,1,1,0.50971564935015057
29,vocals,with-pframe,0.51955830389168023,0.084812184476141805,0.040809753131105672,1,5.7551149992944826,0.97637252875938552,1,1,8,7.9329284300034777
29,vocals,with-pframe,0.51871804283353518,0.082124467153288361,0.039580494783195447,2,10.86090775988287,0.98801405249018392,1,2,15,15.905155145056352
29,vocals,with-pframe,0.5128958880893365,0.06552656886642394,0.031939507796858418,5,26.965937413458875,0.99497141282634149,1,4,39,40.545239579879464
29,drums,with-pframe,0.89284680177400699,0.14390548003585346,0.040294001095688002,0.10000000000000001,1.3156976210158906,0.74994833643314729,1,1,2,0.58814310002353887
29,drums,with-pframe,0.86836869874844835,0.12998717324463405,0.037422805955575192,1,9.2635773733954014,0.97664806778259972,2,7,14,8.8540461120525755
29,drums,with-pframe,0.8654936469805633,0.12674660719817998,0.036611073819074025,2,18.288701470690736,0.98828959151339812,4,12,28,17.974956437576321
29,drums,with-pframe,0.86197719818078433,0.12471614969188449,0.036171533874416802,5,44.49591638981174,0.99524695184955569,9,29,68,44.811899040505821
29,repet-fg,with-pframe,0.86250799559861979,0.083553404148515309,0.024218153505500387,0.10000000000000001,1.2553251649387371,0.7308672590755666,1,1,1,0.55696465386346372
29,repet-fg,with-pframe,0.81385916767197497,-0.037813565007034811,-0.011615512397310589,1,8.946028071190856,0.95212509471653928,1,6,14,8.9659710424622752
29,repet-fg,with-pframe,0.80701706113413851,-0.03423483817526396,-0.010605363821909835,2,17.899971399971399,0.96342219466831991,3,12,27,18.031565542862271
29,repet-fg,with-pframe,0.80150477367847583,-0.026203945370663284,-0.0081733591087677707,5,44.77186878727634,0.97017290073706686,9,28,69,45.821362643697569
29,repet-bg,with-pframe,0.90032250147802528,0.15279820844282144,0.04242874308705448,0.10000000000000001,1.393441117031049,0.74987945167734382,1,1,2,0.63372455098260005
29,repet-bg,with-pframe,0.8819172860200204,0.14751855657039359,0.041817571474340273,1,9.7412710728644996,0.97657918302679614,2,7,15,8.9009383762579102
29,repet-bg,with-pframe,0.87994916454235572,0.14635403822037096,0.041580253757183466,2,19.008504112644641,0.98822070675759455,4,13,28,18.013005050072483
29,repet-bg,with-pframe,0.87813463121487079,0.14508636369701788,0.041305273286026657,5,46.393507302554163,0.99517806709375212,11,30,70,45.529141676665404
29,sum,with-pframe,0.88570242998923332,0.15492008494699983,0.043728028653168265,0.10000000000000001,1.393441117031049,0.74987945167734382,1,1,2,0.63372455098260005
29,sum,with-pframe,0.87649982226023093,0.1510527687444001,0.043084084248551292,1,9.7412710728644996,0.97657918302679614,2,7,15,8.9009383762579102
29,sum,with-pframe,0.87551576152139865,0.15052153613202313,0.042980818492193471,2,19.008504112644641,0.98822070675759455,4,13,28,18.013005050072483
29,sum,with-pframe,0.87460849485765613,0.14972062972854738,0.042796471395156827,5,46.393507302554163,0.99517806709375212,11,30,70,45.529141676665404
30,mixture,with-pframe,0.90560910717421739,0.16657000102997754,0.04598286382900009,0.10000000000000001,1.3603280961182995,0.7383775484091103,1,1,2,0.62757203379570303
30,mixture,with-pframe,0.88459251283722606,0.1637818584410824,0.046287374148061521,1,8.9677991661492058,0.96161392135118995,2,6,13,8.5334502924160223
30,mixture,with-pframe,0.88261340230062024,0.16287673626862054,0.046134790114240848,2,17.154803646563813,0.97312974494583293,4,11,25,17.525198790120886
30,mixture,with-pframe,0.88061896273813722,0.15857864213817985,0.045019085679550354,5,45.091304726259899,0.98003923910261881,8,27,70,46.57420815155151
30,vocals,with-pframe,0.8259954786038457,0.083238560387925542,0.025193406787353448,0.10000000000000001,1.3941015430562469,0.68549006227074982,1,1,2,0.63935169039781448
30,vocals,with-pframe,0.79362924018350844,-0.0097210419246755997,-0.0030622113678762117,1,8.6453277278807565,0.89277488697432394,2,5,13,8.7507770751879157
30,vocals,with-pframe,0.78983905522548159,-0.07978436757941143,-0.025253362394391462,2,16.580304031725049,0.90343768659899348,3,9,25,17.768428926365011
30,vocals,with-pframe,0.786017295806545,-0.3301593487552319,-0.1050102047743269,5,50.762985186574163,0.90983536637379514,8,33,81,50.836175945759997
30,drums,with-pframe,0.78265649019292249,-0.079170479238078961,-0.025289025335547808,0.10000000000000001,1.3018433179723503,0.66638232534334219,1,1,1,0.59053091443971972
30,drums,with-pframe,0.71739849435641923,-0.42356641691843144,-0.14760499926139878,1,8.8439528023598815,0.86752537746310676,2,6,13,8.3586479990139768
30,drums,with-pframe,0.71054791936799089,-0.60784234219112765,-0.21386395119268786,2,15.991741158181112,0.87793226989678408,4,10,23,16.650333583252436
30,drums,with-pframe,0.70521358498261988,-1.1235372240387091,-0.39829678836461968,5,36.970474720185258,0.88407404248059374,6,20,53,42.503584616537353
30,repet-fg,with-pframe,0.84730032527526433,0.14497802294514317,0.042776456771111186,0.10000000000000001,1.2788752033465025,0.73411242855924252,1,1,1,0.59147042706271513
30,repet-fg,with-pframe,0.78782303839287826,0.1261581269907075,0.040033776889815291,1,8.6299964311206274,0.95606926554636185,1,5,13,8.7051112013474317
30,repet-fg,with-pframe,0.78137468371387642,0.12726283644024994,0.040717609327758503,2,16.040028213718919,0.9674997867440075,3,10,24,17.165257904473286
30,repet-fg,with-pframe,0.77468872913378006,0.11989773392794367,0.038692228703910404,5,41.978287515321313,0.97432397850379593,6,23,64,46.315649990188419
30,repet-bg,with-pframe,0.88535463201507048,0.15695227543362611,0.044319041703210535,0.10000000000000001,1.4281589281589282,0.73854815320310496,1,1,2,0.6544104551509774
30,repet-bg,with-pframe,0.86145992975973751,0.14958234800154946,0.043409548962790472,1,9.5115742793791576,0.96178452614518473,2,7,14,8.7748948461822458
30,repet-bg,with-pframe,0.85911283929215887,0.14637766007230768,0.042595586219183766,2,17.958190901919536,0.97321504734283037,4,12,27,17.638367890203249
30,repet-bg,with-pframe,0.85661945659936223,0.14006184878717276,0.040876333040343014,5,48.665448215839859,0.98012454149961614,9,30,77,48.623107808558707
30,sum,with-pframe,0.85970808869374371,0.1655429675672333,0.048139295693600585,0.10000000000000001,1.4281589281589282,0.73854815320310496,1,1,2,0.6544104551509774
30,sum,with-pframe,0.84776073756607728,0.16269457175300817,0.047977738453689363,1,9.5115742793791576,0.96178452614518473,2,7,14,8.7748948461822458
30,sum,with-pframe,0.84658719233228796,0.16116973666350498,0.047593956689651107,2,17.958190901919536,0.97321504734283037,4,12,27,17.638367890203249
30,sum,with-pframe,0.84534050098588964,0.15758048468986408,0.046602666175962149,5,48.665448215839859,0.98012454149961614,9,30,77,48.623107808558707
31,mixture,with-pframe,0.90893635691474184,0.17120614704932491,0.04708969603506135,0.10000000000000001,1.3511314894246413,0.74698928295215994,1,1,2,0.616829237755397
31,mixture,with-pframe,0.88373058915897762,0.16794841160877771,0.047511202415379115,1,9.1553694692769039,0.97635620373439402,2,6,14,8.8503436001006133
31,mixture,with-pframe,0.88168024927367838,0.16468084957471207,0.046695173706787392,2,17.207559830015658,0.98795713180863998,3,11,25,17.44364594412944
31,mixture,with-pframe,0.87972270936213615,0.16409554294617701,0.04663274609142419,5,41.585498556517877,0.99502817368246599,8,26,63,42.922035081112739
31,vocals,with-pframe,0.75926553784490836,-0.043973242853269312,-0.014478874867046685,0.10000000000000001,1.2826823876197495,0.7496409236548448,1,1,1,0.56706658081843286
31,vocals,with-pframe,0.66634611109840203,-0.5998679747853255,-0.22505870627672223,1,6.9725050916496949,0.97646668876367249,1,3,10,8.6372832009086444
31,vocals,with-pframe,0.66033742070458057,-1.0495406390422377,-0.39735012969671513,2,13.302247567930225,0.98806761683791844,1,5,20,17.191672988110984
31,vocals,with-pframe,0.6524053969011715,-1.8865310153312347,-0.72291363019526511,5,34.225405285365312,0.99502817368246599,1,12,53,44.899043398226269
31,drums,with-pframe,0.83607251519437709,0.138688564146213,0.041470255757052821,0.10000000000000001,1.3055350553505536,0.74853607336205941,1,1,1,0.59114529347379108
31,drums,with-pframe,0.77577411364155302,0.11653860781469794,0.037555586660289325,1,8.8410093923277131,0.97635620373439402,1,5,14,8.9057378594303884
31,drums,with-pframe,0.77030312356079111,0.11339138085805844,0.0368008960985051,2,16.843659136658466,0.98795713180863998,2,11,25,17.740989930567906
31,drums,with-pframe,0.76244620299195753,0.078844765161650177,0.02585256666380233,5,42.764268265600712,0.99502817368246599,5,25,68,46.997002542762516
31,repet-fg,with-pframe,0.82109308873274511,0.11443860994982158,0.0348433726699744,0.10000000000000001,1.2850316016648682,0.71671638492984202,1,1,1,0.58762435666133361
31,repet-fg,with-pframe,0.76733579044643696,0.016522129982279754,0.0053829530004938118,1,9.0616787024979288,0.93326704231576618,1,6,14,9.1639039560849191
31,repet-fg,with-pframe,0.7613663781810428,-0.030075421762062682,-0.0098754760598684949,2,17.784953784953785,0.94431554524361949,3,11,27,18.37375935312836
31,repet-fg,with-pframe,0.75624198521156882,-0.051657305218644201,-0.017076976096544141,5,41.564358736059482,0.95105513202961001,7,27,62,43.250599445289595
31,repet-bg,with-pframe,0.89982437065431753,0.16831162647711784,0.046762354956758984,0.10000000000000001,1.357859038631672,0.7493094685670092,1,1,2,0.62609103983081682
31,repet-bg,with-pframe,0.87300668893578282,0.16554038323514186,0.047405244808874196,1,9.4504412763068562,0.97646668876367249,2,6,15,8.9103413764068282
31,repet-bg,with-pframe,0.8707216514424353,0.16475768060256035,0.047304922396733555,2,17.696522419769654,0.98806761683791844,3,12,26,17.630008959328084
31,repet-bg,with-pframe,0.8686336520329021,0.16503738816162583,0.047499134927417752,5,43.496446813235622,0.99502817368246599,9,29,66,44.005326159853034
31,sum,with-pframe,0.86041610644977085,0.17024070465934704,0.049464643729703738,0.10000000000000001,1.357859038631672,0.7493094685670092,1,1,2,0.62609103983081682
31,sum,with-pframe,0.84700726559050354,0.16835519526963827,0.049691189824761117,1,9.4504412763068562,0.97646668876367249,2,6,15,8.9103413764068282
31,sum,with-pframe,0.84586474684382973,0.16743756512937535,0.049487097598680578,2,17.696522419769654,0.98806761683791844,3,12,26,17.630008959328084
31,sum,with-pframe,0.84482074713906319,0.16800472978376346,0.049716087806999827,5,43.496446813235622,0.99502817368246599,9,29,66,44.005326159853034
32,mixture,with-pframe,0.91727255158966758,0.14706245974735532,0.040081451116271434,0.10000000000000001,1.3289102202145679,0.74717856766163904,1,1,2,0.59992931859464715
32,mixture,with-pframe,0.89798686879633238,0.13031293523129994,0.036279187302029337,1,8.9189335645388539,0.97320957704883448,2,6,13,8.6153761383237608
32,mixture,with-pframe,0.89632146643586386,0.1230341472008214,0.034316412082055464,2,17.401842133447573,0.98481172872059908,4,11,26,17.647283453632351
32,mixture,with-pframe,0.89447033261897635,0.1130407929681998,0.031594338248542159,5,42.129320429650114,0.99177301972365783,8,26,64,43.367222888895412
32,vocals,with-pframe,0.58030387438084363,-0.0057938570084790086,-0.0024960444278701293,0.10000000000000001,1.3533362218370883,0.48686847378968462,1,1,2,0.62180006172742941
32,vocals,with-pframe,0.55201459398052899,-0.13593196010064057,-0.061561760134114879,1,9.1267254282388155,0.63421580002109479,1,5,14,9.3995643665900843
32,vocals,with-pframe,0.54775286570348647,-0.13644810473244418,-0.062276308019494346,2,18.730484798685293,0.64180993566079525,3,12,29,19.05460731673692
32,vocals,with-pframe,0.54360620233871237,-0.23158247202898119,-0.10650286504856958,5,47.37271540469974,0.64634532222339414,8,32,74,47.066311891637376
32,drums,with-pframe,0.8882283959188938,0.052993626643459191,0.01491554055436271,0.10000000000000001,1.2870750293083235,0.71975530007383193,1,1,1,0.57326884228188479
32,drums,with-pframe,0.8666594420598206,-0.3895440464840485,-0.11236941166826879,1,8.9302351749746816,0.93734838097247131,2,6,13,8.7326851030275936
32,drums,with-pframe,0.86403355156865302,-0.44877391202886585,-0.12984852012231377,2,17.052930056710775,0.94852863621980799,3,11,25,17.575244679415146
32,drums,with-pframe,0.86126859426319513,-0.47658380017700086,-0.13833773904896432,5,41.647565419012921,0.95527897901065284,8,25,64,43.26634356472352
32,repet-fg,with-pframe,0.85869379794972256,-0.00062860584677393305,-0.00018301222399498996,0.10000000000000001,1.2448861999423797,0.73220124459445202,1,1,1,0.55336031963320498
