File,input-type,frame_type,compression_ratio,peaq,desirability,,,,,,,
18,repet-bg,all-iframe,0.89648432643249931,0.15409456364569296,0.042971906786954714,,,,,,,
18,repet-bg,with-pframe,0.87091397697007511,0.12577939650393288,0.036105574095136699,,,,,,,
18,sum,with-pframe,0.87028206095797334,0.12740458243006758,0.036598646618610488,,,,,,,
19,mixture,lossless,0.87780657192841727,0.1556824319769734,0.044338478702364077,,,,,,,
19,mixture,all-iframe,0.83012283353067917,0.14093134627295223,0.042442919463359083,,,,,,,
19,mixture,with-pframe,0.78913761038898023,0.11916512855184402,0.037751694692737231,,,,,,,
19,vocals,lossless,0.66083430413264577,0.16103440369905231,0.060920870289267216,,,,,,,
19,vocals,all-iframe,0.64660555379306517,0.15973306664868892,0.061758310654647076,,,,,,,
19,vocals,with-pframe,0.54889850885960823,-0.56782602716872344,-0.25862068214961953,,,,,,,
19,drums,lossless,0.85601275536555788,0.16126487754834651,0.047097685325810004,,,,,,,
19,drums,all-iframe,0.84851027491051434,0.15977078258882793,0.04707390921273101,,,,,,,
19,drums,with-pframe,0.73063030209902191,0.077613081118644178,0.026556892348863093,,,,,,,
19,repet-fg,lossless,0.84180973779412094,0.13258653233743667,0.039375445063413776,,,,,,,
19,repet-fg,all-iframe,0.74381586439860503,0.10503620608857078,0.035303161412635155,,,,,,,
19,repet-fg,with-pframe,0.71602383148418891,-0.12050650786586337,-0.042074894216884866,,,,,,,
19,repet-bg,lossless,0.85822577342591744,0.14834886399945146,0.043213822222811928,,,,,,,
19,repet-bg,all-iframe,0.81869684115566599,0.14412827637135051,0.044011491533270171,,,,,,,
19,repet-bg,with-pframe,0.76355933075687055,0.099614558806747855,0.032615199236713514,,,,,,,
19,sum,with-pframe,0.75368759757773773,0.11855403939918441,0.039324661763110801,,,,,,,
20,mixture,lossless,0.94838401359799773,0.15741612284419437,0.041495881569899626,,,,,,,
20,mixture,all-iframe,0.90095452334855886,0.14919761283500366,0.041399873403288996,,,,,,,
20,mixture,with-pframe,0.82201576516002761,0.13190879445201675,0.040117477073671796,,,,,,,
20,vocals,lossless,0.59144436435778436,0.15313452429804064,0.064729048718014534,,,,,,,
20,vocals,all-iframe,0.58168091224105434,0.15179886668402398,0.065241468083929929,,,,,,,
20,vocals,with-pframe,0.46967530774113203,-0.85112054566069029,-0.453036667902604,,,,,,,
20,drums,lossless,0.57890815379062366,0.076490046374022125,0.033032030155895259,,,,,,,
20,drums,all-iframe,0.55043734612015993,-0.033628898611104407,-0.01527371773015709,,,,,,,
20,drums,with-pframe,0.44839801742855545,-0.41968140996025483,-0.23398933182567197,,,,,,,
20,repet-fg,lossless,0.89495615409926432,0.14906975037519965,0.041641635093629829,,,,,,,
20,repet-fg,all-iframe,0.76492595034074751,0.13565062368304348,0.044334560627278995,,,,,,,
20,repet-fg,with-pframe,0.6808910034569986,-0.0068893511901988447,-0.00252953525425525,,,,,,,
20,repet-bg,lossless,0.92578711729200414,0.14489034307259052,0.039126258177043308,,,,,,,
20,repet-bg,all-iframe,0.88753941011785109,0.13123941921457982,0.036967208925729092,,,,,,,
20,repet-bg,with-pframe,0.78826143278291172,0.08580703076901175,0.027214014031510761,,,,,,,
20,sum,with-pframe,0.77659369156182956,0.12801431568131738,0.041210196873948383,,,,,,,
21,mixture,lossless,0.94075785452364424,0.15798039964452348,0.041982216487716002,,,,,,,
21,mixture,all-iframe,0.88031872788276844,0.12508829672866328,0.035523581620690352,,,,,,,
21,mixture,with-pframe,0.89765330514783537,0.12253587972332314,0.034126727718989065,,,,,,,
21,vocals,lossless,0.8291429519789717,0.138561923131991,0.041778659156806397,,,,,,,
21,vocals,all-iframe,0.81037526284396033,0.12357011320621281,0.038121262726033667,,,,,,,
21,vocals,with-pframe,0.65167527760083765,-1.1851484838326831,-0.45465453599676331,,,,,,,
21,drums,lossless,0.92670554573371233,0.11799283582099251,0.031831264084961459,,,,,,,
21,drums,all-iframe,0.9116590078335457,0.10010568348064686,0.027451514936087964,,,,,,,
21,drums,with-pframe,0.70361369884644209,-1.0961593656423689,-0.38947485226605738,,,,,,,
21,repet-fg,lossless,0.9287099182336721,0.1346133038585573,0.036236638915890025,,,,,,,
21,repet-fg,all-iframe,0.83412153797250421,0.10999007615037693,0.032965842249358931,,,,,,,
21,repet-fg,with-pframe,0.74701276573229869,-0.17869886640225419,-0.059804488825259627,,,,,,,
21,repet-bg,lossless,0.9315367696327439,0.15044355305809143,0.040375097892647711,,,,,,,
21,repet-bg,all-iframe,0.8679733805773866,0.1023469170491933,0.029478702728507316,,,,,,,
21,repet-bg,with-pframe,0.87674700553196894,0.094374056511477011,0.026910287664517103,,,,,,,
21,sum,with-pframe,0.85543427175223663,0.11762029919827333,0.034374440878240917,,,,,,,
22,mixture,lossless,0.86649820288300039,0.17367172037520939,0.05010735157827545,,,,,,,
22,mixture,all-iframe,0.83069701030740783,0.17323508816627031,0.052135461551186667,,,,,,,
22,mixture,with-pframe,0.7435208266702622,0.17228266117255631,0.057927987688016873,,,,,,,
22,vocals,lossless,0.58123607425545853,0.14000118976636289,0.06021700818626026,,,,,,,
22,vocals,all-iframe,0.5688284426539485,0.13600166502826871,0.059772707740199299,,,,,,,
22,vocals,with-pframe,0.49747517779949491,-1.2008720855917909,-0.60348341946610495,,,,,,,
22,drums,lossless,0.54933053256067199,0.17491638579988544,0.079604343574588413,,,,,,,
22,drums,all-iframe,0.54632054391294438,0.17485163190788411,0.080013297072600353,,,,,,,
22,drums,with-pframe,0.51290124732691522,0.16970017034445872,0.082715810903601916,,,,,,,
22,repet-fg,lossless,0.81861667706076113,0.1734601747819462,0.052973564930522195,,,,,,,
22,repet-fg,all-iframe,0.766364384104542,0.17321330329214168,0.056504877733368528,,,,,,,
22,repet-fg,with-pframe,0.64669049778166421,0.16993846294642578,0.065695438362463943,,,,,,,
22,repet-bg,lossless,0.85030084766716318,0.16258211492309504,0.047801350360036111,,,,,,,
22,repet-bg,all-iframe,0.82012429510785012,0.15958630198430646,0.048646986480055478,,,,,,,
22,repet-bg,with-pframe,0.71877253511431072,0.15274810354109691,0.053128109408355613,,,,,,,
22,sum,with-pframe,0.7425684596094263,0.17172392315970475,0.057814172194314423,,,,,,,
23,mixture,lossless,0.90210184962767237,0.17086606889605127,0.047352211107474562,,,,,,,
23,mixture,all-iframe,0.88549195472466902,0.16961489847806854,0.047887193546215748,,,,,,,
23,mixture,with-pframe,0.87789359899869779,0.16873630082973667,0.048051466892512038,,,,,,,
23,vocals,lossless,0.55627665127266879,0.16269887038546704,0.073119584478891483,,,,,,,
23,vocals,all-iframe,0.55042443365198968,0.16096127564202378,0.073107799091542899,,,,,,,
23,vocals,with-pframe,0.50148587900209329,-0.17018768298655784,-0.084841712455201279,,,,,,,
23,drums,lossless,0.86959393439158794,0.16834386276752467,0.048397262247840592,,,,,,,
23,drums,all-iframe,0.86343016440934184,0.16690827836378164,0.048327092694856452,,,,,,,
23,drums,with-pframe,0.82915109657400765,0.15650214943134921,0.047187463804246529,,,,,,,
23,repet-fg,lossless,0.90380861473886498,0.15922842495170686,0.044043734025956453,,,,,,,
23,repet-fg,all-iframe,0.8275211810453349,0.15387223927066307,0.046485891477813825,,,,,,,
23,repet-fg,with-pframe,0.80779151819014261,0.097353524740829034,0.030129532976203334,,,,,,,
23,repet-bg,lossless,0.88837277556129091,0.16723737650141191,0.047062838118758235,,,,,,,
23,repet-bg,all-iframe,0.87303428520857751,0.16562784804736319,0.047428792561048413,,,,,,,
23,repet-bg,with-pframe,0.85982843849956381,0.16432156849983892,0.04777742894460052,,,,,,,
23,sum,with-pframe,0.84367480977244935,0.16865300097186831,0.049975713100097276,,,,,,,
24,mixture,lossless,0.89301407474459815,0.16866960418946553,0.047219189752889676,,,,,,,
24,mixture,all-iframe,0.87818369284444386,0.16491751291122059,0.046948467118835775,,,,,,,
24,mixture,with-pframe,0.86633161909254441,0.16207814046060998,0.046771391257305665,,,,,,,
24,vocals,lossless,0.84877754519171178,0.15184721576189153,0.044725268894688447,,,,,,,
24,vocals,all-iframe,0.82734760052064293,0.12075503985214331,0.036488605205403743,,,,,,,
24,vocals,with-pframe,0.79839497682051608,-0.017441148602678425,-0.0054613158615222906,,,,,,,
24,drums,lossless,0.88811443045687632,0.15607326225734353,0.04393388309687022,,,,,,,
24,drums,all-iframe,0.87640003488319085,0.13798600620105583,0.039361593082161105,,,,,,,
24,drums,with-pframe,0.8488479061732771,0.086701511891100314,0.025535055002362743,,,,,,,
24,repet-fg,lossless,0.88524371656614631,0.14660702359935263,0.041403011638433358,,,,,,,
24,repet-fg,all-iframe,0.8062536047615555,0.12181938117861479,0.037773282643071754,,,,,,,
24,repet-fg,with-pframe,0.7826339753784699,-0.034748148760201047,-0.011099744533642745,,,,,,,
24,repet-bg,lossless,0.87242570121018059,0.16539400464967402,0.047394868245011761,,,,,,,
24,repet-bg,all-iframe,0.85851440078351271,0.1625730949264601,0.04734140009127679,,,,,,,
24,repet-bg,with-pframe,0.84095912352585245,0.1554279273443675,0.046205553574563664,,,,,,,
24,sum,with-pframe,0.82360636414370403,0.16045133022481783,0.048703888535282749,,,,,,,
25,mixture,lossless,0.93426837422737308,0.17133998657613736,0.0458487066732386,,,,,,,
25,mixture,all-iframe,0.90092768472819584,0.16899837658356587,0.046895655291842767,,,,,,,
25,mixture,with-pframe,0.87136342555957957,0.16925522245158797,0.048560456374128341,,,,,,,
25,vocals,lossless,0.80534713085664322,0.15538880917987141,0.048236593645831084,,,,,,,
25,vocals,all-iframe,0.78319711574651563,0.14704283354777159,0.046936725950406363,,,,,,,
25,vocals,with-pframe,0.73156913259788814,0.071106516917174734,0.024299315590539994,,,,,,,
25,drums,lossless,0.86628152058924723,0.17134991011068967,0.049449834158454907,,,,,,,
25,drums,all-iframe,0.85840433379759185,0.16778109963965759,0.048864239448032559,,,,,,,
25,drums,with-pframe,0.82928814591205868,0.16341692184932777,0.049264216139735223,,,,,,,
25,repet-fg,lossless,0.91266520620458924,0.16330756552326031,0.044733699831286264,,,,,,,
25,repet-fg,all-iframe,0.83347032815231592,0.15693632580212613,0.047073159205928611,,,,,,,
25,repet-fg,with-pframe,0.79413570987673587,0.11674052100887833,0.036750809577307184,,,,,,,
25,repet-bg,lossless,0.91988079706566095,0.16711701980098459,0.04541811839481627,,,,,,,
25,repet-bg,all-iframe,0.89253706571234792,0.16444020707781304,0.046059769782941934,,,,,,,
25,repet-bg,with-pframe,0.85301242335236271,0.16458026585176677,0.048235014328678154,,,,,,,
25,sum,with-pframe,0.84324137575233926,0.16896450426032628,0.050093754030266925,,,,,,,
26,mixture,lossless,0.93097934347423061,0.16874003902135071,0.045312508866106063,,,,,,,
26,mixture,all-iframe,0.91254905306749423,0.15249255115675231,0.041776535366552403,,,,,,,
26,mixture,with-pframe,0.90169899617179561,0.1629835982045571,0.04518791716984033,,,,,,,
26,vocals,lossless,0.3838338754217156,0.15475602248484455,0.10079622487385669,,,,,,,
26,vocals,all-iframe,0.37986289580098026,0.15154875954362135,0.099739117204422592,,,,,,,
26,vocals,with-pframe,0.30503068880525319,-0.10715806828878227,-0.087825645272365804,,,,,,,
26,drums,lossless,0.37908506400015779,0.14800138807947993,0.097604338797833992,,,,,,,
26,drums,all-iframe,0.35992753480270301,0.086356261285088554,0.059981699741605894,,,,,,,
26,drums,with-pframe,0.65733440007408872,0.062519747936037096,0.023777756013145836,,,,,,,
26,repet-fg,lossless,0.93584320397243737,0.14669918472247057,0.039189039387091382,,,,,,,
26,repet-fg,all-iframe,0.90424186660195338,0.13608533822207614,0.037624153240512589,,,,,,,
26,repet-fg,with-pframe,0.85821216021577207,-0.1841409079172811,-0.053640846766545562,,,,,,,
26,repet-bg,lossless,0.91923633424200668,0.16479681373003485,0.044818945789910684,,,,,,,
26,repet-bg,all-iframe,0.90086042417522671,0.1469088689221949,0.040769042844982277,,,,,,,
26,repet-bg,with-pframe,0.88721753307911055,0.15664471573220284,0.044139320372920114,,,,,,,
26,sum,with-pframe,0.89572969984053197,0.16121328858847095,0.044994960147344665,,,,,,,
27,mixture,lossless,0.94917288174369185,0.16351341304009415,0.043067342152598546,,,,,,,
27,mixture,all-iframe,0.91426787687249367,0.15952114483431812,0.043619914050793393,,,,,,,
27,mixture,with-pframe,0.86945014779768126,0.14194361405227474,0.040814189983122709,,,,,,,
27,vocals,lossless,0.86444852277676465,0.15526158951875368,0.044901918803685797,,,,,,,
27,vocals,all-iframe,0.84565615098434532,0.14899998622717847,0.044048631956895901,,,,,,,
27,vocals,with-pframe,0.50057387777910456,0.068184060271876401,0.034052945678262579,,,,,,,
27,drums,lossless,0.88349923618220172,0.11327914686967011,0.032054115677330602,,,,,,,
27,drums,all-iframe,0.85526956990855441,-0.14631383675578347,-0.042768339335230693,,,,,,,
27,drums,with-pframe,0.53138290246125941,-0.62374989700265493,-0.29345594961447297,,,,,,,
27,repet-fg,lossless,0.93535063932303286,0.13498220942601469,0.036077970055087866,,,,,,,
27,repet-fg,all-iframe,0.83688412963222747,0.12334658163614476,0.036846971184156037,,,,,,,
27,repet-fg,with-pframe,0.75437625282156573,-0.098415590155876309,-0.032614888720242749,,,,,,,
27,repet-bg,lossless,0.93360224434517836,0.16257854284831241,0.043535280638261474,,,,,,,
27,repet-bg,all-iframe,0.90615011483352326,0.1584145853903256,0.043705392406044478,,,,,,,
27,repet-bg,with-pframe,0.84955436554816532,0.13936338850753449,0.041010732849807628,,,,,,,
27,sum,with-pframe,0.8432192475901964,0.13987809830704867,0.041471449657607101,,,,,,,
28,mixture,lossless,0.94892968360728902,0.16251674696710205,0.042815803366300587,,,,,,,
28,mixture,all-iframe,0.89606542812245271,0.147385853174407,0.041120282221809433,,,,,,,
28,mixture,with-pframe,0.81643833761051277,0.14778877306660876,0.045254113586564684,,,,,,,
28,vocals,lossless,0.76108794590587869,0.16114233256958554,0.052931574280087698,,,,,,,
28,vocals,all-iframe,0.74922783662642867,0.15897862177250977,0.053047489028286682,,,,,,,
28,vocals,with-pframe,0.62012653957255204,0.012896339790465561,0.0051990759012486782,,,,,,,
28,drums,lossless,0.9267947668009151,0.12587434573823542,0.033954212477031204,,,,,,,
28,drums,all-iframe,0.89356287453822747,-0.051381036802110813,-0.014375327765453366,,,,,,,
28,drums,with-pframe,0.68036007110907781,-0.10065499926422605,-0.036985929781323347,,,,,,,
28,repet-fg,lossless,0.91995187249618093,0.14605243233798637,0.039690237257110614,,,,,,,
28,repet-fg,all-iframe,0.79969166821491533,0.13806965594611365,0.043163403294645721,,,,,,,
28,repet-fg,with-pframe,0.69230288286183117,-0.099672775870887076,-0.035993196886188482,,,,,,,
28,repet-bg,lossless,0.93473803495639962,0.15716754621118989,0.042035185349690217,,,,,,,
28,repet-bg,all-iframe,0.89081878047986318,0.13924661557675178,0.039078266710357995,,,,,,,
28,repet-bg,with-pframe,0.79345012828802186,0.13226613828815603,0.041674370440124092,,,,,,,
28,sum,with-pframe,0.79657089825146865,0.14342155399312206,0.045012174781912967,,,,,,,
29,mixture,lossless,0.94034684684805903,0.16544488879036345,0.043985070334663437,,,,,,,
29,mixture,all-iframe,0.92277126304490154,0.16278733700616899,0.044102840954597392,,,,,,,
29,mixture,with-pframe,0.89752178825851892,0.15248729756694201,0.04247453921503578,,,,,,,
29,vocals,lossless,0.60805938849446473,0.16386779001649954,0.0673732669526865,,,,,,,
29,vocals,all-iframe,0.6031360238012522,0.16223672017259316,0.067247152288342701,,,,,,,
29,vocals,with-pframe,0.51871804283353518,0.082124467153288361,0.039580494783195447,,,,,,,
29,drums,lossless,0.92829862003435315,0.16315052982332423,0.043938051372220767,,,,,,,
29,drums,all-iframe,0.91705567143249644,0.15892312965360889,0.043324286246810222,,,,,,,
29,drums,with-pframe,0.8654936469805633,0.12674660719817998,0.036611073819074025,,,,,,,
29,repet-fg,lossless,0.92728310837120675,0.14953611767949182,0.040315658812699419,,,,,,,
29,repet-fg,all-iframe,0.87108235850044147,0.13915573630123079,0.039937594575094437,,,,,,,
29,repet-fg,with-pframe,0.80701706113413851,-0.03423483817526396,-0.010605363821909835,,,,,,,
29,repet-bg,lossless,0.927173114229488,0.16292508177174936,0.04393059917056201,,,,,,,
29,repet-bg,all-iframe,0.91131020985133093,0.16033085132704228,0.04398360996997891,,,,,,,
29,repet-bg,with-pframe,0.87994916454235572,0.14635403822037096,0.041580253757183466,,,,,,,
29,sum,with-pframe,0.87551576152139865,0.15052153613202313,0.042980818492193471,,,,,,,
30,mixture,lossless,0.93721530916479134,0.16862617022590642,0.044980638007337745,,,,,,,
30,mixture,all-iframe,0.90192205990116781,0.16591457816352273,0.045989167340497128,,,,,,,
30,mixture,with-pframe,0.88261340230062024,0.16287673626862054,0.046134790114240848,,,,,,,
30,vocals,lossless,0.87347130456341771,0.16411470591178956,0.046971979804710955,,,,,,,
30,vocals,all-iframe,0.86114293550179066,0.16341364375827849,0.047440917477612719,,,,,,,
30,vocals,with-pframe,0.78983905522548159,-0.07978436757941143,-0.025253362394391462,,,,,,,
30,drums,lossless,0.84740829493578973,0.12298983959872123,0.036284114851637274,,,,,,,
30,drums,all-iframe,0.83220165133597457,0.08195612205898728,0.024620271399191245,,,,,,,
30,drums,with-pframe,0.71054791936799089,-0.60784234219112765,-0.21386395119268786,,,,,,,
30,repet-fg,lossless,0.92887265345104697,0.16252012538431027,0.043741228891952554,,,,,,,
30,repet-fg,all-iframe,0.83406154537241706,0.1601673468598368,0.048008251833598331,,,,,,,
30,repet-fg,with-pframe,0.78137468371387642,0.12726283644024994,0.040717609327758503,,,,,,,
30,repet-bg,lossless,0.92077517884141225,0.16181332238315216,0.043933993362733154,,,,,,,
30,repet-bg,all-iframe,0.89226094134214951,0.15717476561010679,0.044038340783381889,,,,,,,
30,repet-bg,with-pframe,0.85911283929215887,0.14637766007230768,0.042595586219183766,,,,,,,
30,sum,with-pframe,0.84658719233228796,0.16116973666350498,0.047593956689651107,,,,,,,
31,mixture,lossless,0.94989750998247158,0.1731697466414448,0.045575902879417034,,,,,,,
31,mixture,all-iframe,0.92793736735538634,0.1700725547804347,0.045820052291120697,,,,,,,
31,mixture,with-pframe,0.88168024927367838,0.16468084957471207,0.046695173706787392,,,,,,,
31,vocals,lossless,0.9223388312641817,0.15479947296800889,0.041958407182053882,,,,,,,
31,vocals,all-iframe,0.90405550992290695,0.14769580568118146,0.040842571075579245,,,,,,,
31,vocals,with-pframe,0.66033742070458057,-1.0495406390422377,-0.39735012969671513,,,,,,,
31,drums,lossless,0.93153757470937426,0.16146026274783631,0.043331655944798979,,,,,,,
31,drums,all-iframe,0.91506773750642589,0.1299130806233566,0.035492749689048107,,,,,,,
31,drums,with-pframe,0.77030312356079111,0.11339138085805844,0.0368008960985051,,,,,,,
31,repet-fg,lossless,0.90433326240250067,0.16032371062677919,0.044320970291652918,,,,,,,
31,repet-fg,all-iframe,0.82100784224522416,0.14965245127629556,0.045569738672361047,,,,,,,
31,repet-fg,with-pframe,0.7613663781810428,-0.030075421762062682,-0.0098754760598684949,,,,,,,
31,repet-bg,lossless,0.94165827510314826,0.17014184980220515,0.045170805137237278,,,,,,,
31,repet-bg,all-iframe,0.92150212080312122,0.1670509481067497,0.045320283137590331,,,,,,,
31,repet-bg,with-pframe,0.8707216514424353,0.16475768060256035,0.047304922396733555,,,,,,,
31,sum,with-pframe,0.84586474684382973,0.16743756512937535,0.049487097598680578,,,,,,,
32,mixture,lossless,0.94613272701575801,0.16023177681094181,0.042338609646327435,,,,,,,
32,mixture,all-iframe,0.92186124139897507,0.14859300945037601,0.040297010758603417,,,,,,,
32,mixture,with-pframe,0.89632146643586386,0.1230341472008214,0.034316412082055464,,,,,,,
32,vocals,lossless,0.61643858335623647,0.13406332466301007,0.054370106074920856,,,,,,,
32,vocals,all-iframe,0.60340575658321693,0.13031099382487943,0.053989787304468635,,,,,,,
32,vocals,with-pframe,0.54775286570348647,-0.13644810473244418,-0.062276308019494346,,,,,,,
32,drums,lossless,0.91691458330843867,0.16143043053568951,0.044014577113936665,,,,,,,
32,drums,all-iframe,0.90635714582978799,0.1591530945983215,0.043899111771390539,,,,,,,
32,drums,with-pframe,0.86403355156865302,-0.44877391202886585,-0.12984852012231377,,,,,,,
32,repet-fg,lossless,0.92847278678770495,0.13296869543947087,0.035803067502794279,,,,,,,
32,repet-fg,all-iframe,0.8576570806023015,0.11435882379580109,0.03333465856641999,,,,,,,
32,repet-fg,with-pframe,0.79974718683286561,-0.43469462290266936,-0.13588501155725652,,,,,,,
32,repet-bg,lossless,0.93175290938076738,0.15769160848285457,0.042310468498470977,,,,,,,
32,repet-bg,all-iframe,0.90883047487505619,0.14987021043244431,0.041226118229873425,,,,,,,
32,repet-bg,with-pframe,0.87584032410190649,0.11671506323105829,0.033315166023766614,,,,,,,
32,sum,with-pframe,0.86674870235210399,0.12121453726171305,0.034962422479771826,,,,,,,
33,mixture,lossless,0.9287449262554226,0.16019543618903365,0.043121483536637063,,,,,,,
33,mixture,all-iframe,0.90820860164156525,0.14163739789869867,0.038988123885496259,,,,,,,
33,mixture,with-pframe,0.89867513761413498,0.11336337550817577,0.031536250076179002,,,,,,,
33,vocals,lossless,0.80571417301326509,0.14865630259127238,0.046125632255951683,,,,,,,
33,vocals,all-iframe,0.79173672207713319,0.14599758240770155,0.04610042023334307,,,,,,,
33,vocals,with-pframe,0.70422594300624697,-1.0376402495685801,-0.36836197951577582,,,,,,,
33,drums,lossless,0.8801003644933415,0.13678975527583903,0.038856294348482208,,,,,,,
33,drums,all-iframe,0.8318917537314624,-0.044804008196957401,-0.013464494628053584,,,,,,,
33,drums,with-pframe,0.80823251966453658,-0.060084381980332502,-0.01858511644807085,,,,,,,
33,repet-fg,lossless,0.92485579643824389,0.13875961086952016,0.037508444939174268,,,,,,,
33,repet-fg,all-iframe,0.84862171537598263,0.11805767290502489,0.034779239903352972,,,,,,,
33,repet-fg,with-pframe,0.82348829658530887,-0.31517409939212415,-0.095682628611429774,,,,,,,
33,repet-bg,lossless,0.91039348681909449,0.1565820227611483,0.042998446558598601,,,,,,,
33,repet-bg,all-iframe,0.88969892476060319,0.14073186441871899,0.039544800072841099,,,,,,,
33,repet-bg,with-pframe,0.87539975475476162,0.10723101107041488,0.030623441030222544,,,,,,,
33,sum,with-pframe,0.86201073506537218,0.11144124555016299,0.032320144348814764,,,,,,,
34,mixture,lossless,0.95009870383786899,0.17323018374161192,0.045582154528223902,,,,,,,
34,mixture,all-iframe,0.93432820291525276,0.17258191369430209,0.046178075636542665,,,,,,,
34,mixture,with-pframe,0.86337865205478337,0.17278542925636087,0.050031764407523605,,,,,,,
34,vocals,lossless,0.94897604674384706,0.17104356159847489,0.045060031332024741,,,,,,,
34,vocals,all-iframe,0.93611118638382984,0.17036772603442918,0.045498795579122051,,,,,,,
34,vocals,with-pframe,0.81001837563290868,0.15014494072370121,0.046339979820329787,,,,,,,
34,drums,lossless,0.89244605033819036,0.17268937550098373,0.048375298270282974,,,,,,,
34,drums,all-iframe,0.88350659124851538,0.17258546835322663,0.048835365254417576,,,,,,,
34,drums,with-pframe,0.73842115273607245,0.16910038021998952,0.057250655534928051,,,,,,,
34,repet-fg,lossless,0.88326884307649201,0.17133228886975393,0.048493810863120296,,,,,,,
34,repet-fg,all-iframe,0.81074670309752639,0.17030792710428555,0.052515763077916229,,,,,,,
34,repet-fg,with-pframe,0.76084259486024242,0.16768272864373257,0.055097706732144071,,,,,,,
34,repet-bg,lossless,0.93644058264152019,0.16801456546226001,0.044854571816057724,,,,,,,
34,repet-bg,all-iframe,0.92272749815809074,0.16700508358966593,0.045247671691543374,,,,,,,
34,repet-bg,with-pframe,0.84457890708443539,0.16402778882366364,0.048553127318175265,,,,,,,
34,sum,with-pframe,0.82766280509098089,0.17207446216716216,0.051976016412942125,,,,,,,
35,mixture,lossless,0.91177870667971483,0.17282448566477315,0.047386631317077384,,,,,,,
35,mixture,all-iframe,0.88848262603809802,0.17241002188448418,0.048512491080802307,,,,,,,
35,mixture,with-pframe,0.85730198078500996,0.17095479465355679,0.049852560266167169,,,,,,,
35,vocals,lossless,0.61082831246729385,0.13545594838644481,0.055439452306697744,,,,,,,
35,vocals,all-iframe,0.6013738543967293,0.13498564112887701,0.056115526199708339,,,,,,,
35,vocals,with-pframe,0.50192434473152925,-1.2256956118296096,-0.61049818797154243,,,,,,,
35,drums,lossless,0.89335957200245997,0.17019258726172426,0.047627123667639958,,,,,,,
35,drums,all-iframe,0.88692277167614975,0.16977635470858443,0.047855450364560161,,,,,,,
35,drums,with-pframe,0.77790133859898469,0.15765288093274199,0.050666091286292764,,,,,,,
35,repet-fg,lossless,0.88693992509410668,0.17166190257288383,0.048386000482126802,,,,,,,
35,repet-fg,all-iframe,0.80163352710635272,0.17065039802422222,0.053219579849727902,,,,,,,
35,repet-fg,with-pframe,0.75273276871975425,0.159903536129407,0.053107670734652113,,,,,,,
35,repet-bg,lossless,0.89244008556156496,0.16496861542303742,0.046212798509389981,,,,,,,
35,repet-bg,all-iframe,0.8726151610919376,0.16417523018757629,0.047035405041019857,,,,,,,
35,repet-bg,with-pframe,0.83371919301468556,0.16019653899997666,0.048036719180205703,,,,,,,
35,sum,with-pframe,0.81767636006051914,0.17138482638617747,0.052399957598594595,,,,,,,
36,mixture,lossless,0.92728999600563866,0.16173839105190302,0.043605126699468762,,,,,,,
36,mixture,all-iframe,0.90453754072726034,0.15048287070806277,0.041591107038816903,,,,,,,
36,mixture,with-pframe,0.88416710401639298,0.15244192684612079,0.043103256769461994,,,,,,,
36,vocals,lossless,0.90819605328442177,0.14840634757435422,0.040851957855810424,,,,,,,
36,vocals,all-iframe,0.87812039327442692,0.14399259848723434,0.040994549150117021,,,,,,,
36,vocals,with-pframe,0.73447787607449211,-1.0063166236954983,-0.34252788833949704,,,,,,,
36,drums,lossless,0.89485533426355979,0.16042698448227144,0.044819251319068866,,,,,,,
36,drums,all-iframe,0.88656846747282314,0.15818929548675564,0.044607185257128708,,,,,,,
36,drums,with-pframe,0.85018771707025242,0.14438124114168938,0.042455694855021917,,,,,,,
36,repet-fg,lossless,0.90764302231647875,0.15103278928081521,0.041600272785480855,,,,,,,
36,repet-fg,all-iframe,0.81733382650858788,0.14385896648318619,0.044002512136843093,,,,,,,
36,repet-fg,with-pframe,0.7518965155914431,0.072510533110625719,0.024109213038974123,,,,,,,
36,repet-bg,lossless,0.90656490299792047,0.1544045674498391,0.042579567921512976,,,,,,,
36,repet-bg,all-iframe,0.8828630256480986,0.13164686064158682,0.037278393368253962,,,,,,,
36,repet-bg,with-pframe,0.85620603739653622,0.13777713416489634,0.04022896596940468,,,,,,,
36,sum,with-pframe,0.836769931952562,0.15288082264102654,0.04567588317982655,,,,,,,
37,mixture,lossless,0.94042911291966247,0.16634332337763391,0.044220058984882793,,,,,,,
37,mixture,all-iframe,0.91169051553113767,0.16492727450850575,0.045225674639277541,,,,,,,
37,mixture,with-pframe,0.87341482923802849,0.16382800726253821,0.04689295446399238,,,,,,,
37,vocals,lossless,0.79088735379938924,0.16066786600408767,0.050787215534628942,,,,,,,
37,vocals,all-iframe,0.77208556963171948,0.15628032929093694,0.050603305979893452,,,,,,,
37,vocals,with-pframe,0.65594204830618152,0.033533364842806446,0.012780612604954431,,,,,,,
37,drums,lossless,0.89028571636109444,0.1682295407451142,0.047240323430304626,,,,,,,
37,drums,all-iframe,0.87893587447759169,0.1675660314135432,0.04766162022716916,,,,,,,
37,drums,with-pframe,0.77040997486287388,0.14954361744630029,0.048527284928040336,,,,,,,
37,repet-fg,lossless,0.88141390886798332,0.16151587445644155,0.045811585462691269,,,,,,,
37,repet-fg,all-iframe,0.82084659516493808,0.15841013992695752,0.0482459636368252,,,,,,,
37,repet-fg,with-pframe,0.73719119640842046,0.12034276756233853,0.040811246847712604,,,,,,,
